"2472740","Beni Ata","Beni Ata","Bani `Ata',Banī ‘Aţā’,Beni Ata,Beni Eta","37.2303","10.0796","P","PPL","TN","","18","1764","176452","","0",\N,"44","Africa/Tunis","2018-08-05"
"2472737","Beni Barka","Beni Barka","Bani Barkah,Banī Barkah,Beni Barka","32.8922","10.443","P","PPL","TN","","34","5352","535265","","0",\N,"274","Africa/Tunis","2018-08-05"
"2472734","Beni Dinhet","Beni Dinhet","Bani Dinhet,Banī Dinhet,Beni Dinhet","33.8167","10.85","P","PPL","TN","","28","5256","525659","","0",\N,"13","Africa/Tunis","2018-08-05"
"2472732","Beni Hassane","Beni Hassane","Bani Hassan,Banī Ḩassān,Beni Hassan,Beni Hassane","35.5672","10.8087","P","PPL","TN","","16","3255","325552","","8139",\N,"51","Africa/Tunis","2018-08-05"
"2472731","Beni Hazaz","Beni Hazaz","Bani Hazaz,Banī Hazaz,Beni Hazaxe,Beni Hazaz","36.8731","10.8911","P","PPL","TN","TN","19","1559","155957","","0",\N,"157","Africa/Tunis","2018-08-05"
"2472721","Beni Kaltoum","Beni Kaltoum","Bani Kulthum,Banī Kulthūm,Beni Kaltoum,Beni Khaltoun,Beni Kraltoum,Beni Kraltun","35.7015","10.589","P","PPL","TN","","23","3164","316465","","0",\N,"52","Africa/Tunis","2018-08-05"
"2472724","Beni Khalled","Beni Khalled","Bani Khallad,Banī Khallād,Beni Khalled,Beni Kraled","36.6504","10.59","P","PPL","TN","","19","1563","156351","","11300",\N,"50","Africa/Tunis","2018-08-05"
"2472726","Beni Kheddache","Beni Kheddache","Bani Khaddash,Banī Khaddāsh,Beni Kheddache,Beni Kreddache,El Ben Kheddaone,Kreddache","33.2528","10.1988","P","PPL","TN","","28","5253","525351","","3588",\N,"518","Africa/Tunis","2018-08-05"
"2472722","Beni Khiar","Beni Khiar","Bani Khiyar,Banī Khiyār,Beni Khaar,Beni Khiar,Beni Kriar","36.4692","10.7822","P","PPL","TN","","19","1553","155351","","18011",\N,"16","Africa/Tunis","2018-08-05"
"2472712","Beni Seggane","Beni Seggane","Bani Seggane,Banī Seggane,Beni Seggane","33.5833","9.96667","P","PPL","TN","","29","5159","515951","","0",\N,"262","Africa/Tunis","2018-08-05"
"2472709","Beni Zelten","Beni Zelten","Bani Zaltan,Banī Zalţan,Beni Zelten,Beni Zeltene","33.546","10.0982","P","PPL","TN","","29","5159","515955","","0",\N,"240","Africa/Tunis","2018-08-05"
"2472723","Beni-Khezer","Beni-Khezer","Bani Khezer,Banī Khezer,Ben Khezer,Beni Yekrzer,Beni-Khezer","32.85","10.5667","P","PPL","TN","","34","5351","535161","","0",\N,"375","Africa/Tunis","2018-08-05"
"2472707","Bennane","Bennane","Bannan,Bannān,Ben Nan,Benen,Bennane","35.6742","10.8359","P","PPL","TN","","16","3262","326253","","0",\N,"40","Africa/Tunis","2018-08-05"
"2472055","Berghoutsia","Berghoutsia","Barghouthla,Berghoutsia,Berrboutsia,Berrhoutsia,Burghuthiyah,Burghūthīyah","33.6039","8.91348","P","PPL","TN","","31","6351","635155","","0",\N,"39","Africa/Tunis","2018-08-05"
